"182421"|"0"|"10002"|"0"|"1"|"201701000"|"20170912"|"0"|"CMS17010131MGL04"|"1"|"76973"|"201701"|"0"|""|"1"|"20170912"|"0"|"1"|"1"
"182422"|"0"|"10002"|"0"|"1"|"201702000"|"20170912"|"0"|"CMS17020128MGL04"|"1"|"76973"|"201702"|"0"|""|"1"|"20170912"|"0"|"1"|"1"
"182423"|"0"|"10002"|"0"|"1"|"201703000"|"20170912"|"0"|"CMS17030131MGL04"|"1"|"76973"|"201703"|"0"|""|"1"|"20170912"|"0"|"1"|"1"
"182424"|"0"|"10002"|"0"|"1"|"201704000"|"20170912"|"0"|"CMS17040130MGL04"|"1"|"76973"|"201704"|"0"|""|"1"|"20170912"|"0"|"1"|"1"
"182425"|"0"|"10002"|"0"|"1"|"201705000"|"20170912"|"0"|"CMS17050131MGL04"|"1"|"76973"|"201705"|"0"|""|"1"|"20170912"|"0"|"1"|"1"
"182426"|"0"|"10002"|"0"|"1"|"201706000"|"20170912"|"0"|"CMS17060130MGL04"|"1"|"76973"|"201706"|"0"|""|"1"|"20170912"|"0"|"1"|"1"
"182427"|"0"|"10002"|"0"|"1"|"9527"|"20170912"|"0"|"CMS17010130MGL04"|"1"|"76973"|"rate adjustment"|"0"|""|"1"|"20170912"|"0"|"1"|"1"
"182429"|"0"|"649"|"0"|"15"|"201704000"|"20170912"|"0"|"CMS17040130HKG14"|"1"|"75629"|""|"0"|""|"1"|"20170912"|"0"|"1"|"1"
"182430"|"0"|"649"|"0"|"15"|"201705000"|"20170912"|"0"|"CMS17050131HKG14"|"1"|"75697"|""|"0"|""|"1"|"20170912"|"0"|"1"|"1"
"182431"|"0"|"649"|"0"|"15"|"201706000"|"20170912"|"0"|"CMS17060130HKG14"|"1"|"75698"|""|"0"|""|"1"|"20170912"|"0"|"1"|"1"
"182432"|"0"|"649"|"0"|"15"|"201707000"|"20170912"|"0"|"CMS17070131HKG14"|"1"|"75699"|""|"0"|""|"1"|"20170912"|"0"|"1"|"1"
"182438"|"0"|"4705"|"0"|"4"|"201708000"|"20170915"|"0"|"CTH17080131JAP22"|"1"|"75636"|""|""|""|"0"|""|""|"3"|"1"
"182439"|"0"|"4705"|"0"|"10"|"201708000"|"20170915"|"0"|"PGH1708JAP22    "|"1"|"75636"|""|""|""|"0"|""|"0"|"3"|"1"
"182442"|"0"|"4715"|"2"|"2"|"201708000"|"20170921"|"0"|"CGH17080131TKY02"|"1"|"75748"|""|""|""|"0"|""|""|"3"|"1"
"182443"|"0"|"4715"|"2"|"4"|"201708000"|"20170921"|"0"|"CTH17080131TKY02"|"1"|"75748"|""|""|""|"0"|""|""|"3"|"1"
"182444"|"0"|"4715"|"2"|"19"|"201708000"|"20170921"|"0"|"CDS170808TKY02"|"1"|"75748"|"adjustment"|"0"|""|"1"|"20170921"|"0"|"3"|"1"
"187868"|"0"|"4747"|"0"|"3"|"201707000"|"20180705"|"0"|"CCM17070131KAZ04"|"1"|"76622"|""|"0"|""|"1"|"20180705"|"0"|"1"|"1"
"182134"|"0"|"288"|"0"|"121"|"201706000"|"20170818"|"0"|"CCM17060130USA01"|"1"|"75588"|""|""|""|"0"|""|""|"1"|"1"
"187869"|"0"|"4747"|"0"|"305"|"201709000"|"20180705"|"0"|"PGM1709KAZ04    "|"1"|"76622"|""|""|""|"0"|""|"0"|"1"|"1"
"187870"|"0"|"4747"|"0"|"305"|"201710000"|"20180705"|"0"|"PGM1710KAZ04    "|"1"|"76622"|""|""|""|"0"|""|"0"|"1"|"1"
"187871"|"0"|"4747"|"0"|"305"|"201711000"|"20180705"|"0"|"PGM1711KAZ04    "|"1"|"76622"|""|""|""|"0"|""|"0"|"1"|"1"
"181106"|"0"|"4732"|"0"|"2"|"201704000"|"20170705"|"0"|"CGH17040130SIN13"|"0"|"0"|""|""|""|"0"|""|""|"3"|"1"
"181107"|"0"|"4732"|"0"|"2"|"201705000"|"20170705"|"0"|"CGH17050131SIN13"|"0"|"0"|""|""|""|"0"|""|""|"3"|"1"
"181108"|"0"|"4732"|"0"|"4"|"201705000"|"20170705"|"0"|"CTH17050131SIN13"|"1"|"75581"|""|""|""|"0"|""|""|"3"|"1"
"181109"|"0"|"10007"|"0"|"2"|"201705000"|"20170705"|"0"|"CGH17050131RUS07"|"0"|"0"|""|""|""|"0"|""|""|"3"|"1"
"181308"|"0"|"93"|"0"|"2"|"201705000"|"20170717"|"0"|"CGH17050131FRA01"|"0"|"0"|""|""|""|"0"|""|""|"3"|"1"
"181295"|"0"|"290"|"0"|"98"|"201705103"|"20170717"|"0"|"AUSA03-CT-06/17-IDR1"|"1"|"75475"|"AUSA03-CT-06/17-IDR1"|"0"|""|"1"|"20170717"|"0"|"1"|"1"
"181309"|"0"|"93"|"0"|"2"|"201705000"|"20170717"|"0"|"对方5月去HUBBING"|"0"|"0"|""|"0"|""|"1"|"20170717"|"0"|"3"|"1"
"181319"|"0"|"93"|"0"|"2"|"201706000"|"20170717"|"0"|"CGH17060130FRA01"|"0"|"0"|""|""|""|"0"|""|""|"3"|"1"
